meet_id,meet_name,meet_date,meet_country
13804,Winter Southern States,11/2/1991,USA
13805,Winter Swolestice,12/8/2018,USA
13806,Winter UQ Novice Competition,8/15/2010,Australia
13807,Winter Wars,12/3/2016,USA
13808,Winter Wars,11/11/2017,USA
13809,Winter Wars,12/8/2018,USA
13810,Winter Wreckage,12/3/2016,USA
13811,Wisconsin Collegiate State Championship,12/2/2017,USA
13812,Wisconsin Collegiate State Championship,12/1/2018,USA
13813,Wisconsin High School National Qualifier,2/23/2019,USA
13814,Wisconsin High School State Championships,3/8/2014,USA
13815,Wisconsin Open,6/9/2018,USA
13816,Wisconsin Open State Championships,1/20/2018,USA
13817,Wisconsin Regional,5/2/2015,USA
13818,Wisconsin Rookie State Championships,1/20/2018,USA
13819,Wisconsin State,11/21/2015,USA
13820,Wisconsin State,5/7/2016,USA
13821,Wisconsin State,2/4/2017,USA
13822,Wisconsin State,1/27/2018,USA
13823,Wisconsin State,5/5/2018,USA
13824,Wisconsin State Championship,5/6/2017,USA
13825,Wisconsin State High School Championships,3/11/2017,USA
13826,Wisconsin State Open,5/15/1988,USA
13827,Wisconsin State Open,1/18/2014,USA
13828,Wisconsin State Open,1/16/2016,USA
13829,Wisconsin State Open,1/28/2017,USA
13830,WNY Winter Classic,2/4/2017,USA
13831,Wolf Open,8/22/2015,USA
13832,Wolf Open,8/20/2016,USA
13833,Wolf Open,8/26/2017,USA
13834,Wolf Open,8/25/2018,USA
13835,Wolfe City Championships,2/24/2012,USA
13836,Wolfe City High School,1/9/2010,USA
13837,Wolfe City Invitational Power Meet,2/14/2013,USA
13838,Wolverine Invitational,2/1/2018,USA
13839,Wolverine Open,10/24/1998,USA
13840,Wolverine Open,9/19/2015,USA
13841,Women of Steel Showdown,5/19/2018,USA
13842,Women of Steel Summer Showdown,7/16/2016,USA
13843,Women of Steel Summer Showdown,7/15/2017,USA
13844,Women's British University Championships,4/13/2019,UK
13845,Womens Commonwealth Powerlifting Championships,12/5/2007,New Zealand
13846,Women's EmPOWERment Meet,1/12/2019,USA
13847,Women's European Championships,6/5/1993,Germany
13848,Women's European Powerlifting Championships,12/2/1983,Germany
13849,Women's European Powerlifting Championships,12/1/1984,France
13850,Women's European Powerlifting Championships,12/7/1985,Netherlands
13851,Women's European Powerlifting Championships,12/7/1986,Belgium
13852,Women's European Powerlifting Championships,5/20/1989,Belgium
13853,Women's European Powerlifting Championships,12/1/1990,Spain
13854,Women's European Powerlifting Championships,11/21/1991,Norway
13855,Women's European Powerlifting Championships,11/29/1992,Sweden
13856,Women's European Powerlifting Championships,9/18/1994,Hungary
13857,Women's European Powerlifting Championships,12/1/1995,England
13858,Women's European Powerlifting Championships,12/6/1996,Italy
13859,Women's European Powerlifting Championships,11/27/1997,Norway
13860,Women's European Powerlifting Championships,12/4/1998,Ukraine
13861,Women's European Powerlifting Championships,11/26/1999,France
13862,Women's European Powerlifting Championships,12/1/2000,Luxembourg
13863,Women's European Powerlifting Championships,11/28/2001,Czechia
13864,Women's European Powerlifting Championships,11/29/2002,Finland
13865,Women's European Powerlifting Championships,11/28/2003,Slovakia
13866,Women's European Powerlifting Championships,11/26/2004,Slovakia
13867,Women's European Powerlifting Championships,11/24/2005,Hungary
13868,Women's Invitational,7/9/2004,USA
13869,Women's National Championships,5/18/2013,USA
13870,Women's National Powerlifting Championships,4/26/1997,USA
13871,Women's National Powerlifting Championships,1/24/1998,USA
13872,Women's National Powerlifting Championships,2/27/1999,USA
13873,Women's National Powerlifting Championships,1/29/2000,USA
13874,Women's National Powerlifting Championships,1/20/2001,USA
13875,Women's National Powerlifting Championships,2/9/2002,USA
13876,Women's National Powerlifting Championships,1/25/2003,USA
13877,Women's National Powerlifting Championships,2/15/2008,USA
13878,Womens Nationals,5/30/1987,USA
13879,Womens Nationals,4/6/1991,USA
13880,Womens Nationals,5/16/2014,USA
13881,Women's Nationals,1/26/1980,USA
13882,Women's Nationals,2/7/1981,USA
13883,Women's Nationals,2/20/1982,USA
13884,Women's Nationals,1/29/1983,USA
13885,Women's Nationals,1/28/1984,USA
13886,Women's Nationals,1/26/1985,USA
13887,Women's Nationals,5/11/1985,USA
13888,Women's Nationals,2/1/1986,USA
13889,Women's Nationals,4/5/1986,USA
13890,Women's Nationals,1/17/1987,USA
13891,Women's Nationals,3/15/1987,USA
13892,Women's Nationals,1/30/1988,USA
13893,Women's Nationals,4/23/1988,USA
13894,Women's Nationals,4/22/1989,USA
13895,Women's Nationals,4/7/1990,USA
13896,Women's Nationals,4/11/1992,USA
13897,Women's Nationals,5/1/1993,USA
13898,Women's Nationals,5/27/1995,USA
13899,Women's Nationals,4/20/1996,USA
13900,Women's Nationals,5/22/2010,USA
13901,Women's Nationals,5/21/2011,USA
13902,Women's Nationals & Teenage Girls Nationals,5/7/1994,USA
13903,Women's Nordic Powerlifting Championships,9/6/1996,Sweden
13904,Women's Nordic Powerlifting Championships,9/18/1999,Norway
13905,Women's Power Weekend,4/13/2013,USA
13906,Women's Power Weekend,4/12/2014,USA
13907,Women's Power Weekend,4/11/2015,USA
13908,Women's Power Weekend,4/21/2018,USA
13909,Women's Pro Open,11/7/2010,USA
13910,Womens Pro/Am,4/22/2017,USA
13911,Women's Pro/Am,11/6/2011,USA
13912,Women's Pro/Am,4/14/2012,USA
13913,Women's Pro/Am,11/9/2014,USA
13914,Women's Pro/Am,4/16/2016,USA
13915,Women's Pro-Am,11/4/2012,USA
13916,Women's Pro-Am,4/13/2019,USA
13917,Women's Teenage Nationals,8/15/1981,USA
13918,Women's Teenage Nationals,7/30/1983,USA
13919,Women's World Powerlifting Championship,5/11/1981,USA
13920,Women's World Powerlifting Championships,5/21/1980,USA
13921,Women's World Powerlifting Championships,5/7/1982,England
13922,Women's World Powerlifting Championships,6/1/1985,Austria
13923,Women's World Powerlifting Championships,5/8/1986,Sweden
13924,Women's World Powerlifting Championships,5/31/1987,Australia
13925,Women's World Powerlifting Championships,6/23/1991,India
13926,Women's World Powerlifting Championships,5/31/1992,Belgium
13927,Women's World Powerlifting Championships,5/5/1995,Japan
13928,Women's World Powerlifting Championships,6/18/1997,South Africa
13929,Women's World Powerlifting Championships,5/24/2001,Czechia
13930,Women's World Powerlifting Championships,5/29/2002,Germany
13931,Women's World Powerlifting Championships,5/22/2003,USA
13932,Woodville Invitational,1/17/2017,USA
13933,Woodville JV Boys Invitational,1/31/2019,USA
13934,Woodville Powerlifting Meet,1/28/2016,USA
13935,Woodville Varsity Boys Invitational,1/31/2019,USA
13936,Woodward Academy High School Invitational,3/11/2017,USA
13937,Woodward Academy High School Meet,2/20/2016,USA
13938,Woodward Academy High School Open,3/14/2015,USA
13939,WOODWARD ACADEMY INVITATIONAL,3/8/2014,USA
13940,Woodward Academy Invitational,2/10/2018,USA
13941,Woodward Academy Invitational,2/9/2019,USA
13942,Worcester Open,1/14/2017,USA
13943,Words Have Weight,4/21/2018,USA
13944,World & National Masters Championships,9/4/1982,USA
13945,World Blind Championships,4/11/1992,Australia
13946,World Challenge Cup,7/6/1996,USA
13947,World Championship,10/4/2008,USA
13948,World Championship,10/2/2010,USA
13949,World Championship,10/22/2016,Ukraine
13950,World Championship,11/12/2017,Ukraine
13951,World Championships,11/15/1986,USA
13952,World Championships,11/21/1987,USA
13953,World Championships,11/25/1988,South Africa
13954,World Championships,6/17/1989,USA
13955,World Championships,12/1/1989,England
13956,World Championships,6/30/1990,France
13957,World Championships,10/12/1990,Italy
13958,World Championships,9/26/1992,UK
13959,World Championships,11/13/1992,USA
13960,World Championships,10/9/1993,Canada
13961,World Championships,10/21/1993,France
13962,World Championships,11/11/1993,USA
13963,World Championships,11/3/1994,USA
13964,World Championships,3/16/1996,Canada
13965,World Championships,8/24/1996,USA
13966,World Championships,11/6/1997,England
13967,World Championships,11/2/1998,Austria
13968,World Championships,12/20/1998,USA
13969,World Championships,3/20/1999,USA
13970,World Championships,12/17/1999,USA
13971,World Championships,11/6/2001,South Africa
13972,World Championships,8/8/2003,USA
13973,World Championships,8/6/2004,USA
13974,World Championships,11/11/2004,USA
13975,World Championships,11/22/2005,Germany
13976,World Championships,10/27/2006,USA
13977,World Championships,11/22/2007,USA
13978,World Championships,12/1/2007,USA
13979,World Championships,10/2/2008,Germany
13980,World Championships,11/13/2008,Austria
13981,World Championships,5/2/2009,USA
13982,World Championships,10/22/2009,France
13983,World Championships,11/13/2009,USA
13984,World Championships,9/21/2010,Slovakia
13985,World Championships,10/8/2010,USA
13986,World Championships,5/21/2011,USA
13987,World Championships,9/26/2012,Germany
13988,World Championships,11/1/2012,Netherlands
13989,World Championships,11/6/2012,USA
13990,World Championships,10/25/2013,Germany
13991,World Championships,6/26/2014,Ireland
13992,World Championships,10/9/2014,Austria
13993,World Championships,11/10/2014,USA
13994,World Championships,12/13/2014,Ukraine
13995,World Championships,11/9/2015,Portugal
13996,World Championships,12/3/2015,Russia
13997,World Championships,10/5/2016,Germany
13998,World Championships,10/6/2016,USA
13999,World Championships,10/13/2016,Germany
14000,World Championships,10/17/2017,Czechia
14001,World Championships,9/28/2018,USA
14002,World Championships,10/4/2018,Russia
14003,World Championships,10/11/2018,USA
14004,World Championships,10/15/2018,Slovakia
14005,World Championships,10/26/2018,England
14006,World Championships,11/3/2018,Ukraine
14007,World Championships,11/5/2018,USA
14008,World Championships,12/6/2018,Russia
14009,World Championships & Golden Tiger Classic,10/17/2014,Russia
14010,World City Classic,11/7/2015,USA
14011,World City Classic,10/29/2016,USA
14012,World Classic Powerlifting Championships,6/11/2013,Russia
14013,World Classic Powerlifting Championships,6/1/2014,South Africa
14014,World Classic Powerlifting Championships,6/5/2015,Finland
14015,World Classic Powerlifting Championships,6/14/2017,Belarus
14016,World Corporate Games,10/25/1988,USA
14017,World Cup,8/14/1993,USA
14018,World Cup,8/11/1995,USA
14019,World Cup,8/16/1997,USA
14020,World Cup,6/26/1998,USA
14021,World Cup,8/7/2010,USA
14022,World Cup,11/20/2012,Ukraine
14023,World Cup,5/27/2014,Russia
14024,World Cup,8/9/2014,USA
14025,World Cup,8/8/2015,USA
14026,World Cup,8/13/2016,USA
14027,World Cup,8/31/2017,USA
14028,World Cup,12/15/2017,Russia
14029,World Cup,8/30/2018,USA
14030,World Cup,12/14/2018,Russia
14031,World Cup Championships,8/4/2006,USA
14032,World Cup/Iron House Classic,7/20/2002,USA
14033,World Drug Free Championships,6/25/1988,England
14034,World Games,8/3/1985,England
14035,World Games,7/24/1993,Netherlands
14036,World Games,7/14/2005,Germany
14037,World Games,7/30/2013,Colombia
14038,World Games,7/24/2017,Poland
14039,World Health Games,10/21/2017,Canada
14040,World Juniors & Sub-Juniors Championships,8/27/2013,USA
14041,World Juniors & Sub-Juniors Championships,9/3/2018,South Africa
14042,World Juniors Powerlifting Championships,12/17/1983,USA
14043,World Juniors Powerlifting Championships,9/20/1985,Germany
14044,World Juniors Powerlifting Championships,9/11/1986,India
14045,World Juniors Powerlifting Championships,9/7/1988,Luxembourg
14046,World Juniors Powerlifting Championships,9/14/1989,Sweden
14047,World Juniors Powerlifting Championships,9/20/1990,Norway
14048,World Juniors Powerlifting Championships,9/5/1991,Ivory Coast
14049,World Juniors Powerlifting Championships,8/7/1996,Finland
14050,World Juniors Powerlifting Championships,9/12/1997,Slovakia
14051,World Juniors Powerlifting Championships,10/21/1998,Hungary
14052,World Juniors Powerlifting Championships,10/5/1999,Czechia
14053,World Juniors Powerlifting Championships,9/13/2000,Taiwan
14054,World Juniors Powerlifting Championships,9/9/2003,Poland
14055,World Masters Championships,10/24/1980,USA
14056,World Masters Championships,10/3/2016,Estonia
14057,World Masters Powerlifting Championships,9/4/1982,USA
14058,World Masters Powerlifting Championships,9/3/1983,Canada
14059,World Masters Powerlifting Championships,12/13/1984,Australia
14060,World Masters Powerlifting Championships,10/3/1986,Norway
14061,World Masters Powerlifting Championships,9/8/1987,Peru
14062,World Masters Powerlifting Championships,7/28/1988,England
14063,World Masters Powerlifting Championships,8/11/1989,Germany
14064,World Masters Powerlifting Championships,10/26/1993,Canada
14065,World Masters Powerlifting Championships,10/3/1995,Denmark
14066,World Masters Powerlifting Championships,10/14/1997,Hungary
14067,World Masters Powerlifting Championships,10/19/1999,South Africa
14068,World Masters Powerlifting Championships,10/17/2001,Canada
14069,World Masters Powerlifting Championships,10/8/2002,Argentina
14070,World Masters Powerlifting Championships,10/5/2004,India
14071,World Masters Powerlifting Championships,10/4/2005,South Africa
14072,World Masters Powerlifting Championships,10/2/2006,USA
14073,World Masters Powerlifting Championships,9/30/2008,USA
14074,World Masters Powerlifting Championships,9/24/2013,USA
14075,World Masters Powerlifting Championships,9/28/2015,USA
14076,World Masters Powerlifting Championships,10/1/2017,Sweden
14077,World Masters Powerlifting Championships,10/2/2018,Mongolia
14078,World Men's Powerlifting Championship,11/19/1992,England
14079,World Open Championships,11/14/2016,USA
14080,World PL BP DL Championships,11/30/2011,USA
14081,World PL DL and International BP,11/3/2000,USA
14082,World Powerlifting & International Bench Press Deadlift & Push-Pull,12/1/2004,USA
14083,World Powerlifting and Bench Press Championship,10/3/2009,USA
14084,World Powerlifting and Bench Press Championships,11/22/2006,Ireland
14085,World Powerlifting and Bench Press Championships,11/22/2007,Mexico
14086,World Powerlifting Benchpress and Deadlift Championships,11/9/2012,USA
14087,World Powerlifting Benchpress and Deadlift Championships,11/6/2013,USA
14088,World Powerlifting Benchpress and Deadlift Championships,11/5/2014,USA
14089,World Powerlifting Championship,10/6/2007,USA
14090,World Powerlifting Championship,11/14/2013,Netherlands
14091,World Powerlifting Championships,11/13/1989,Canada
14092,World Powerlifting Championships,11/27/1993,Sweden
14093,World Powerlifting Championships,9/17/1994,USA
14094,World Powerlifting Championships,10/10/1997,England
14095,World Powerlifting Championships,8/22/1998,USA
14096,World Powerlifting Championships,10/16/1998,USA
14097,World Powerlifting Championships,12/9/2006,USA
14098,World Powerlifting Championships,11/8/2011,Czechia
14099,World Powerlifting Championships,11/11/2011,USA
14100,World Powerlifting Championships,11/12/2011,Scotland
14101,World Powerlifting Championships,11/10/2012,Puerto Rico
14102,World Powerlifting Championships,11/2/2013,Scotland
14103,World Powerlifting Championships,11/3/2014,USA
14104,World Powerlifting Championships,11/9/2015,Luxembourg
14105,World Powerlifting Championships,11/12/2015,USA
14106,World Powerlifting Championships,11/4/2016,Italy
14107,World Powerlifting Championships,11/10/2016,USA
14108,World Powerlifting Championships,11/11/2016,USA
14109,World Powerlifting Championships,9/15/2017,USA
14110,World Powerlifting Championships,11/3/2017,USA
14111,World Powerlifting Championships,11/11/2017,USA
14112,World Powerlifting Championships,11/13/2017,Czechia
14113,World Powerlifting Championships,10/10/2018,USA
14114,World Powerlifting Chmapionships,11/7/2010,South Africa
14115,World Record Breakers,4/15/1995,USA
14116,World Record Breakers & Submaster/Master Worlds,3/27/1993,USA
14117,World Series of Powerlifting,4/19/1980,USA
14118,World Sports Expo Exhibition,2/27/2016,USA
14119,World Students Cup,4/12/2002,Russia
14120,World Students Cup,4/12/2003,Ukraine
14121,World Sub-Juniors & Juniors Powerlifting Championships,8/9/2004,South Africa
14122,World Sub-Juniors & Juniors Powerlifting Championships,9/5/2006,Bulgaria
14123,World Sub-Juniors & Juniors Powerlifting Championships,9/3/2007,France
14124,World Sub-Juniors & Juniors Powerlifting Championships,9/27/2010,Czechia
14125,World Sub-Juniors & Juniors Powerlifting Championships,8/30/2011,Canada
14126,World Sub-Juniors & Juniors Powerlifting Championships,8/28/2012,Poland
14127,World Sub-Juniors & Juniors Powerlifting Championships,9/1/2014,Hungary
14128,World Sub-Juniors & Juniors Powerlifting Championships,8/31/2015,Czechia
14129,World Sub-Juniors & Juniors Powerlifting Championships,9/3/2016,Poland
14130,World Sub-Juniors & Juniors Powerlifting Championships,8/28/2017,USA
14131,World Sub-Juniors Powerlifting Championships,9/16/2001,Russia
14132,World Sub-Juniors Powerlifting Championships,9/25/2002,Taiwan
14133,World Sub-Juniors Powerlifting Championships,9/24/2003,India
14134,World Submasters/Masters,3/14/1992,USA
14135,World Team Selection Meet,9/20/1981,Japan
14136,World Teen-Juniors-Masters World Championships,8/19/1995,UK
14137,World Titles/Invitiational & Brisbane Open/ State Juniors & Beginners,1/24/1998,Australia
14138,World Tournament of Champions,11/6/2010,USA
14139,World Tournament of Champions,10/18/2015,USA
14140,World Tournament Of Championships,10/6/2018,USA
14141,World University Powerlifting Cup,7/11/2016,Belarus
14142,World University Powerlifting Cup,7/10/2017,South Africa
14143,Worldlifting,12/18/2010,Russia
14144,Worlds,11/9/1991,Australia
14145,Worlds,11/21/1991,USA
14146,Worlds,11/5/1992,England
14147,Worlds,3/25/1994,Canada
14148,Worlds,10/26/1995,USA
14149,Worlds,11/7/1996,South Africa
14150,Worlds,11/6/1998,USA
14151,Worlds,9/23/2016,USA
